Date,Open,High,Low,Close,Volume,Adj Close,CloseNext,DailyReturn
2015-08-19,73.150002,73.559998,72.809998,73.120003,18179400,73.120003,70.32,-2.800003
2015-08-20,71.980003,72.779999,70.029999,70.32,20995600,70.32,68.18,-2.14
2015-08-21,69.32,70.660004,68.18,68.18,29128600,68.18,65.800003,-2.379997
2015-08-24,58.16,65.800003,58,65.800003,31376400,65.800003,68.57,2.769997
2015-08-25,68.839996,70.330002,67.489998,68.57,29948400,68.57,68.660004,0.090004
2015-08-26,68.949997,69.449997,65.75,68.660004,26389200,68.660004,70.839996,2.179992
2015-08-27,70.839996,71.589996,70.019997,70.839996,18123800,70.839996,70.07,-0.769996
2015-08-28,69.68,70.5,69.044998,70.07,10604600,70.07,66.120003,-3.949997
2015-08-31,69.18,69.300003,66.019997,66.120003,18479900,66.120003,64.830002,-1.290001
2015-09-01,64.379997,66.839996,64.050003,64.830002,23460900,64.830002,65.540001,0.709999
2015-09-02,65.690002,66,64.971001,65.540001,13376300,65.540001,66.470001,0.93
2015-09-03,65.820999,66.889999,65.410004,66.470001,15803200,66.470001,63.91,-2.560001
2015-09-04,65.404999,65.57,63.34,63.91,18186400,63.91,60.91,-3
2015-09-08,65.779999,66.809998,60.25,60.91,50328400,60.91,64.040001,3.130001
2015-09-09,62.73,64.669998,62.529999,64.040001,33147900,64.040001,63.830002,-0.209999
2015-09-10,63.52,64.25,63.34,63.830002,13281600,63.830002,64.629997,0.799995
2015-09-11,63.369999,64.790001,62.700001,64.629997,17747000,64.629997,62.599998,-2.029999
2015-09-14,62.549999,63.259998,61.48,62.599998,26763300,62.599998,64.849998,2.25
2015-09-15,61.450001,65.360001,61.110001,64.849998,29035000,64.849998,67.230003,2.380005
2015-09-16,65.610001,68.080002,65.260002,67.230003,25801000,67.230003,66,-1.230003
2015-09-17,66.410004,66.650002,65.599998,66,16594600,66,65.75,-0.25
2015-09-18,65.400002,65.75,64.010002,65.75,20127300,65.75,63.900002,-1.849998
2015-09-21,65.379997,66.400002,62.959999,63.900002,22355100,63.900002,61.900002,-2
2015-09-22,62.939999,63.27,61.580002,61.900002,14897900,61.900002,60,-1.900002
2015-09-23,61.959999,62.299999,59.68,60,22684600,60,59.919998,-0.080002
2015-09-24,59.419998,60.34,58.209999,59.919998,20645700,59.919998,59.240002,-0.679996
2015-09-25,60.630001,60.84,58.919998,59.240002,17009100,59.240002,57.389999,-1.850003
2015-09-28,58.810001,60.119999,57.314999,57.389999,20661600,57.389999,57.82,0.430001
2015-09-29,57.299999,58.650002,57.200001,57.82,16771000,57.82,58.970001,1.150001
2015-09-30,58.869999,60.080002,58.349998,58.970001,16767100,58.970001,58.869999,-0.100002
2015-10-01,59.5,59.830002,58.23,58.869999,8147700,58.869999,63.200001,4.330002
2015-10-02,58.360001,63.240002,58.200001,63.200001,22356300,63.200001,63.93,0.729999
2015-10-05,63.470001,64.775002,62.200001,63.93,13583500,63.93,63.919998,-0.010002
2015-10-06,63.720001,64.730003,63.279999,63.919998,9620900,63.919998,66.279999,2.360001
2015-10-07,64.839996,66.660004,64.379997,66.279999,15770100,66.279999,67.699997,1.419998
2015-10-08,66.040001,68.410004,65.959999,67.699997,18667500,67.699997,68.709999,1.010002
2015-10-09,67.699997,69.449997,67.309998,68.709999,14762900,68.709999,70.300003,1.590004
2015-10-12,69.639999,70.470001,69,70.300003,15549100,70.300003,69.68,-0.620003
2015-10-13,69.489998,70.32,68.379997,69.68,13052800,69.68,68.540001,-1.139999
2015-10-14,69.5,69.699997,67.425003,68.540001,12286100,68.540001,71.779999,3.239998
2015-10-15,69.339996,72.440002,69.260002,71.779999,18203000,71.779999,71.989998,0.209999
2015-10-16,72.5,73.639999,71.209999,71.989998,15953500,71.989998,72.650002,0.660004
2015-10-19,71.800003,73,71.522003,72.650002,10886900,72.650002,71.790001,-0.860001
2015-10-20,72.989998,73,71.550003,71.790001,11093400,71.790001,69.480003,-2.309998
2015-10-21,71.790001,71.790001,68.889999,69.480003,16800200,69.480003,70.989998,1.509995
2015-10-22,70.160004,71.629997,70.07,70.989998,10811400,70.989998,75.620003,4.630005
2015-10-23,73.980003,75.760002,72.839996,75.620003,22510800,75.620003,76.349998,0.729995
2015-10-26,75.440002,77.419998,75.129997,76.349998,24819700,76.349998,79.440002,3.090004
2015-10-27,76.349998,82.790001,76.349998,79.440002,50815800,79.440002,82.349998,2.909996
2015-10-28,79.480003,82.544998,79.199997,82.349998,25027100,82.349998,82.220001,-0.129997
2015-10-29,81.970001,82.529999,80.82,82.220001,16431700,82.220001,83.830002,1.610001
2015-10-30,82.699997,84.440002,82.599998,83.830002,20740500,83.830002,84.349998,0.519996
2015-11-02,83.519997,84.830002,82.75,84.349998,13827400,84.349998,83.440002,-0.909996
2015-11-03,84,84.589996,83.129997,83.440002,11641300,83.440002,85.400002,1.96
2015-11-04,84.449997,85.599998,84.029999,85.400002,23728500,85.400002,85.379997,-0.020005
2015-11-05,85.220001,86.419998,84.199997,85.379997,20657200,85.379997,83.610001,-1.769996
2015-11-06,85.529999,86.349998,80.769997,83.610001,38531000,83.610001,81.379997,-2.230004
2015-11-09,83.440002,83.470001,80.220001,81.379997,19091500,81.379997,81.43,0.050003
2015-11-10,81.099998,82.43,79.620003,81.43,22004400,81.43,79.849998,-1.580002
2015-11-11,82.279999,82.489998,78.120003,79.849998,29636600,79.849998,78.760002,-1.089996
2015-11-12,78.989998,80.5,78.449997,78.760002,18839800,78.760002,75.849998,-2.910004
2015-11-13,77.150002,78,75.639999,75.849998,24235500,75.849998,78.300003,2.450005
2015-11-16,75.830002,78.75,75.769997,78.300003,17045500,78.300003,78.129997,-0.170006
2015-11-17,78.900002,79.139999,77.470001,78.129997,12471400,78.129997,77.690002,-0.439995
2015-11-18,78.25,78.309998,76.150002,77.690002,16735400,77.690002,77.870003,0.180001
2015-11-19,78.059998,79.150002,77.403,77.870003,15692700,77.870003,79.949997,2.079994
2015-11-20,78.440002,80.785004,78.400002,79.949997,21025800,79.949997,81.309998,1.360001
2015-11-23,80.449997,82.190002,79.970001,81.309998,18766400,81.309998,80.860001,-0.449997
2015-11-24,80.849998,81.110001,79.269997,80.860001,15283600,80.860001,81.709999,0.849998
2015-11-25,80.910004,82.675003,80.82,81.709999,16330900,81.709999,81.379997,-0.330002
2015-11-27,80.57,81.410004,79.275002,81.379997,12599900,81.379997,84.080002,2.700005
2015-11-30,81.5,84.470001,81.379997,84.080002,97914100,84.080002,84,-0.080002
2015-12-01,83.769997,84.389999,83.5,84,26235500,84,85,1
2015-12-02,84.269997,85.82,84.25,85,36611500,85,82.589996,-2.410004
2015-12-03,85.050003,85.099998,82.099998,82.589996,23029200,82.589996,84.849998,2.260002
2015-12-04,82.580002,85,82.419998,84.849998,15555000,84.849998,84.760002,-0.089996
2015-12-07,84.800003,85.129997,84.199997,84.760002,11875500,84.760002,84.379997,-0.380005
2015-12-08,82.769997,84.669998,82.610001,84.379997,14667400,84.379997,83.419998,-0.959999
2015-12-09,84.370003,85.199997,82.970001,83.419998,21919200,83.419998,84.330002,0.910004
2015-12-10,83.339996,84.339996,82.849998,84.330002,10474700,84.330002,79.739998,-4.590004
2015-12-11,82.849998,83.050003,79.421997,79.739998,20793600,79.739998,80.57,0.830002
2015-12-14,80.150002,80.760002,78.989998,80.57,12077700,80.57,82.489998,1.919998
2015-12-15,81.059998,83.389999,80.900002,82.489998,13054800,82.489998,84.629997,2.139999
2015-12-16,83.300003,85.050003,82.995003,84.629997,16575600,84.629997,83.559998,-1.069999
2015-12-17,85,85.32,82.849998,83.559998,13003000,83.559998,82.650002,-0.909996
2015-12-18,83.199997,83.75,82.029999,82.650002,12168700,82.650002,82.870003,0.220001
2015-12-21,83.150002,83.730003,82.43,82.870003,8094600,82.870003,84.839996,1.969993
2015-12-22,82.889999,85.099998,82.889999,84.839996,12778200,84.839996,84.800003,-0.039993
2015-12-23,85.050003,85.089996,83.720001,84.800003,11238500,84.800003,83.709999,-1.090004
2015-12-24,84.559998,84.800003,83.410004,83.709999,3775300,83.709999,82.139999,-1.57
2015-12-28,82.559998,82.75,81.519997,82.139999,9319400,82.139999,83.260002,1.120003
2015-12-29,82.5,83.510002,82.410004,83.260002,6942700,83.260002,81.68,-1.580002
2015-12-30,82.949997,83.110001,81.5,81.68,6984300,81.68,81.269997,-0.410003
2015-12-31,81.480003,82.169998,81.25,81.269997,6744500,81.269997,76.690002,-4.579995
2016-01-04,78.18,78.309998,75.18,76.690002,23066300,76.690002,78.629997,1.939995
2016-01-05,77.919998,78.68,77.260002,78.629997,14258900,78.629997,77.330002,-1.299995
2016-01-06,77.120003,78.485001,76.970001,77.330002,11569300,77.330002,72.720001,-4.610001
2016-01-07,73.290001,75.5,71.540001,72.720001,27288100,72.720001,70.800003,-1.919998
2016-01-08,74.330002,74.660004,70.669998,70.800003,20814600,70.800003,69.919998,-0.880005
2016-01-11,71.290001,71.730003,69.019997,69.919998,16961400,69.919998,72.68,2.760002
2016-01-12,71.449997,72.769997,71,72.68,13456000,72.68,70.290001,-2.389999
2016-01-13,72.769997,73.238998,70.220001,70.290001,12480200,70.290001,72.25,1.959999
2016-01-14,70.290001,72.720001,68.269997,72.25,17719600,72.25,69.589996,-2.660004
2016-01-15,68.699997,71,67.541,69.589996,20722500,69.589996,70.129997,0.540001
2016-01-19,71.940002,72.309998,69.809998,70.129997,17421700,70.129997,68.709999,-1.419998
2016-01-20,68.025002,69.112,65.339996,68.709999,19464400,68.709999,70.720001,2.010002
2016-01-21,68.779999,71.650002,67.143997,70.720001,16576500,70.720001,70.370003,-0.349998
2016-01-22,72.510002,73.339996,69.889999,70.370003,15834700,70.370003,69.720001,-0.650002
2016-01-25,70.800003,70.800003,69.019997,69.720001,14782800,69.720001,69.769997,0.049996
2016-01-26,69.010002,70.190002,68.879997,69.769997,11473300,69.769997,69.540001,-0.229996
2016-01-27,69.959999,71.419998,68.745003,69.540001,18257600,69.540001,66.919998,-2.620003
2016-01-28,72.550003,73.150002,66.669998,66.919998,33165100,66.919998,67.029999,0.110001
2016-01-29,67.980003,68.93,65.400002,67.029999,25594700,67.029999,67.029999,0
2016-02-01,66.5,67.699997,65.349998,67.029999,16213800,67.029999,65.089996,-1.940003
2016-02-02,67.050003,67.739998,64.660004,65.089996,19150800,65.089996,63.439999,-1.649997
2016-02-03,65.599998,65.730003,60.869999,63.439999,31918600,63.439999,64.860001,1.420002
2016-02-04,64.330002,65.720001,63.099998,64.860001,22911500,64.860001,62.639999,-2.220002
2016-02-05,64.709999,64.860001,62.18,62.639999,12842800,62.639999,61.099998,-1.540001
2016-02-08,60.900002,62.049999,60.450001,61.099998,16157900,61.099998,61.389999,0.290001
2016-02-09,60.110001,62.220001,59.25,61.389999,12738300,61.389999,61.779999,0.39
2016-02-10,61.900002,63.09,60.869999,61.779999,8998600,61.779999,60.57,-1.209999
2016-02-11,60.25,61.630001,59.849998,60.57,15008500,60.57,60.889999,0.319999
2016-02-12,61.27,62.779999,60.279999,60.889999,13669600,60.889999,66.290001,5.400002
2016-02-16,64.419998,66.889999,64.040001,66.290001,21735400,66.290001,66.379997,0.089996
2016-02-17,67.300003,67.389999,65.68,66.379997,14457100,66.379997,66.519997,0.14
2016-02-18,67,68.5,66.230003,66.519997,14547800,66.519997,67.279999,0.760002
2016-02-19,66.800003,67.75,66.089996,67.279999,12334900,67.279999,68.839996,1.559997
2016-02-22,68.300003,69.529999,67.980003,68.839996,13405400,68.839996,66.970001,-1.869995
2016-02-23,68.5,68.660004,66.464996,66.970001,12930600,66.970001,67.230003,0.260002
2016-02-24,66.169998,67.690002,65.209999,67.230003,10781500,67.230003,66.660004,-0.569999
2016-02-25,65.669998,66.720001,64.660004,66.660004,14686100,66.660004,66.910004,0.25
2016-02-26,68.089996,68.830002,66.860001,66.910004,12084100,66.910004,68.809998,1.899994
2016-02-29,67.639999,70.580002,67.559998,68.809998,17984200,68.809998,70.860001,2.050003
2016-03-01,70.019997,71.839996,69.860001,70.860001,14007700,70.860001,71.25,0.389999
2016-03-02,72.040001,72.040001,70.75,71.25,10503000,71.25,71.019997,-0.230003
2016-03-03,71.309998,72.589996,70.459999,71.019997,11596400,71.019997,72.220001,1.200004
2016-03-04,70.959999,72.959999,70.720001,72.220001,10763600,72.220001,72.889999,0.669998
2016-03-07,72.199997,73.980003,72,72.889999,11244500,72.889999,71.07,-1.819999
2016-03-08,72.400002,72.650002,70.959999,71.07,8670700,71.07,72.43,1.36
2016-03-09,71.589996,72.610001,70.68,72.43,7283400,72.43,71.970001,-0.459999
2016-03-10,72.5,73.050003,70.605003,71.970001,11247900,71.970001,74.010002,2.040001
2016-03-11,72.580002,74.010002,72.220001,74.010002,11219200,74.010002,73.349998,-0.660004
2016-03-14,74.010002,74.419998,72.889999,73.349998,11069800,73.349998,72.230003,-1.119995
2016-03-15,72.620003,72.839996,71.75,72.230003,8373700,72.230003,73.5,1.269997
2016-03-16,72.010002,73.660004,71.860001,73.5,7701200,73.5,74.25,0.75
2016-03-17,73.760002,74.370003,73.510002,74.25,9423900,74.25,76.25,2
2016-03-18,74.970001,76.300003,74.709999,76.25,13350100,76.25,78.110001,1.860001
2016-03-21,77.089996,79.68,76.940002,78.110001,15493300,78.110001,78.18,0.069999
2016-03-22,77,78.550003,76.907997,78.18,9148400,78.18,76.559998,-1.620002
2016-03-23,78.160004,78.980003,76.150002,76.559998,10806800,76.559998,75.860001,-0.699997
2016-03-24,75.150002,76.150002,73.529999,75.860001,8833400,75.860001,76.480003,0.620002
2016-03-28,76.449997,76.889999,74.900002,76.480003,6082100,76.480003,78.080002,1.599999
2016-03-29,75.599998,78.239998,75.57,78.080002,12535000,78.080002,78.860001,0.779999
2016-03-30,79.010002,79.550003,78.540001,78.860001,10696000,78.860001,79.029999,0.169998
2016-03-31,78.5,79.839996,78.410004,79.029999,11318500,79.029999,78.730003,-0.299996
2016-04-01,78.239998,79.019997,78.199997,78.730003,9262200,78.730003,79.080002,0.349999
2016-04-04,78.330002,79.550003,78.32,79.080002,9817300,79.080002,77.32,-1.760002
2016-04-05,78.199997,78.300003,76.910004,77.32,9603900,77.32,78.68,1.36
2016-04-06,77.300003,79.150002,77.190002,78.68,9071900,78.68,77.610001,-1.069999
2016-04-07,77.599998,78.599998,77.182999,77.610001,10937900,77.610001,77.470001,-0.14
2016-04-08,78.269997,78.760002,76.621002,77.470001,8401200,77.470001,77.709999,0.239998
2016-04-11,78.07,78.588997,77.43,77.709999,7896500,77.709999,77.860001,0.150002
2016-04-12,78,78.239998,76.870003,77.860001,7115400,77.860001,79.639999,1.779998
2016-04-13,78.739998,79.720001,78.5,79.639999,14150900,79.639999,79.610001,-0.029998
2016-04-14,79.309998,79.858002,78.360001,79.610001,12611500,79.610001,78.970001,-0.64
2016-04-15,79.449997,79.75,78.459999,78.970001,11709100,78.970001,79.010002,0.040001
2016-04-18,78.519997,79.120003,77.709999,79.010002,7767000,79.010002,79.459999,0.449997
2016-04-19,79.199997,80.480003,78.470001,79.459999,14742000,79.459999,81.209999,1.75
2016-04-20,79,81.735001,78.989998,81.209999,14911900,81.209999,80.779999,-0.43
2016-04-21,81.080002,81.779999,80.199997,80.779999,8819000,80.779999,79.889999,-0.89
2016-04-22,80.120003,81.440002,79.154999,79.889999,8649300,79.889999,78.839996,-1.050003
2016-04-25,79.800003,79.839996,78.68,78.839996,9207600,78.839996,78.610001,-0.229995
2016-04-26,78.849998,79.559998,77.800003,78.610001,9561300,78.610001,77.650002,-0.959999
2016-04-27,78.300003,78.620003,76.57,77.650002,11435300,77.650002,76.400002,-1.25
2016-04-28,77.650002,77.900002,76.089996,76.400002,9863500,76.400002,76.940002,0.54
2016-04-29,76.809998,77.279999,75.660004,76.940002,9966800,76.940002,76.610001,-0.330001
2016-05-02,76.889999,77,75.940002,76.610001,7701700,76.610001,75.910004,-0.699997
2016-05-03,75.959999,76.269997,75.425003,75.910004,7969800,75.910004,75.82,-0.090004
2016-05-04,75.639999,75.910004,75.010002,75.82,14258400,75.82,78.830002,3.010002
2016-05-05,79.519997,79.940002,78.099998,78.830002,27856600,78.830002,79.199997,0.369995
2016-05-06,78.349998,79.720001,78.25,79.199997,12617700,79.199997,79.410004,0.210007
2016-05-09,78.940002,79.980003,78.889999,79.410004,11769600,79.410004,79.720001,0.309997
2016-05-10,79.790001,79.980003,79.150002,79.720001,9294900,79.720001,79.800003,0.080002
2016-05-11,79.43,80.485001,79.410004,79.800003,10965300,79.800003,79.160004,-0.639999
2016-05-12,80.010002,80.449997,78.32,79.160004,8764800,79.160004,77.160004,-2
2016-05-13,78.824997,79.160004,76.970001,77.160004,10043000,77.160004,79.290001,2.129997
2016-05-16,77.860001,79.93,77.589996,79.290001,11628300,79.290001,79.349998,0.059997
2016-05-17,79.830002,80.199997,79.309998,79.349998,10954800,79.349998,79.029999,-0.319999
2016-05-18,78.709999,80,78.470001,79.029999,9055200,79.029999,78.32,-0.709999
2016-05-19,78.650002,79.260002,77.599998,78.32,8301600,78.32,78.790001,0.470001
2016-05-20,78.32,79.449997,78.32,78.790001,10961700,78.790001,79,0.209999
2016-05-23,78.949997,79.5,78.599998,79,7154100,79,81.120003,2.120003
2016-05-24,79.169998,81.309998,79.07,81.120003,16653800,81.120003,75.589996,-5.530007
2016-05-25,78.529999,79.199997,74.120003,75.589996,49606600,75.589996,78.349998,2.760002
2016-05-26,75.589996,78.864998,75.589996,78.349998,26879400,78.349998,80.970001,2.620003
2016-05-27,78.489998,81,78.389999,80.970001,24489300,80.970001,82,1.029999
2016-05-31,81,82.029999,80.199997,82,63659800,82,76.690002,-5.309998
2016-06-01,82,82,76.550003,76.690002,62078800,76.690002,77.300003,0.610001
2016-06-02,76.650002,77.75,76.559998,77.300003,43458100,77.300003,76.620003,-0.68
2016-06-03,77.239998,77.800003,75.709999,76.620003,23615600,76.620003,78.059998,1.439995
2016-06-06,77.110001,78.330002,76.699997,78.059998,19166100,78.059998,77.839996,-0.220002
2016-06-07,78.190002,78.370003,77.32,77.839996,12878000,77.839996,77.639999,-0.199997
2016-06-08,78,78.529999,77.375,77.639999,11614100,77.639999,77.559998,-0.080001
2016-06-09,77.389999,78.07,76.779999,77.559998,8994400,77.559998,75.919998,-1.64
2016-06-10,76.43,77.050003,75.760002,75.919998,10421100,75.919998,75.449997,-0.470001
2016-06-13,75.25,76.455002,74.849998,75.449997,11300800,75.449997,77.769997,2.32
2016-06-14,76.889999,78.449997,76.75,77.769997,22358900,77.769997,78.389999,0.620002
2016-06-15,78.309998,78.768997,77.510002,78.389999,14734800,78.389999,78.269997,-0.120002
2016-06-16,77.839996,78.400002,76.199997,78.269997,13499700,78.269997,77,-1.269997
2016-06-17,78.449997,78.449997,76.480003,77,14230800,77,78.150002,1.150002
2016-06-20,77.900002,78.790001,77.839996,78.150002,9555100,78.150002,78.620003,0.470001
2016-06-21,78.75,79.080002,78.400002,78.620003,8848100,78.620003,78.730003,0.11
2016-06-22,79.040001,79.120003,78.209999,78.730003,8130800,78.730003,79.139999,0.409996
2016-06-23,79.160004,79.459999,78.550003,79.139999,8279500,79.139999,76.290001,-2.849998
2016-06-24,76.830002,77.5,75.43,76.290001,18224800,76.290001,74.230003,-2.059998
2016-06-27,75.800003,75.970001,73.300003,74.230003,15131300,74.230003,76.279999,2.049996
2016-06-28,75.5,76.599998,75.5,76.279999,11266200,76.279999,78.040001,1.760002
2016-06-29,76.980003,78.480003,76.900002,78.040001,11460000,78.040001,79.529999,1.489998
2016-06-30,78.309998,79.760002,78.279999,79.529999,12485300,79.529999,79.650002,0.120003
